"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-157579","Telomere Maintenance",21,0.938060621088638,2.33326562636902,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=81%, list=7%, signal=77%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73886","Chromosome Maintenance",22,0.917450198528361,2.30269787574767,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=77%, list=7%, signal=74%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9821993","Replacement of protamines by nucleosomes in the male pronucleus",17,0.961077694630305,2.26982010378253,1e-10,3.18235294117647e-09,2.23529411764706e-09,46,"tags=88%, list=5%, signal=85%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-9670095","Inhibition of DNA recombination at telomere",19,0.943037484116847,2.26687605171283,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=89%, list=7%, signal=85%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5693571","Nonhomologous End-Joining (NHEJ)",17,0.952070988159935,2.24854856295962,1e-10,3.18235294117647e-09,2.23529411764706e-09,46,"tags=88%, list=5%, signal=85%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-110329","Cleavage of the damaged pyrimidine",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-110331","Cleavage of the damaged purine",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-171306","Packaging Of Telomere Ends",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73884","Base Excision Repair",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73927","Depurination",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73928","Depyrimidination",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73929","Base-Excision Repair, AP Site Formation",17,0.946285714285714,2.23488522333686,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=100%, list=7%, signal=95%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere",19,0.922626620576032,2.2178123627983,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=89%, list=7%, signal=85%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-774815","Nucleosome assembly",19,0.922626620576032,2.2178123627983,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=89%, list=7%, signal=85%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-2559586","DNA Damage/Telomere Stress Induced Senescence",18,0.931024481588325,2.21280500956558,1e-10,3.18235294117647e-09,2.23529411764706e-09,64,"tags=94%, list=7%, signal=89%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-1221632","Meiotic synapsis",19,0.916008687363531,2.20190415706531,3.70171265403633e-10,1.11257030324092e-08,7.81472671407669e-09,64,"tags=89%, list=7%, signal=85%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-4551638","SUMOylation of chromatin organization proteins",15,0.936702994723883,2.15570250079513,1.33290800943987e-09,3.79528017424721e-08,2.66581601887974e-08,46,"tags=93%, list=5%, signal=90%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3247509","Chromatin modifying enzymes",36,0.797996923257899,2.27282318050901,9.09246916489519e-09,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/440689/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-4839726","Chromatin organization",36,0.797996923257899,2.27282318050901,9.09246916489519e-09,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/440689/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9816359","Maternal to zygotic transition (MZT)",37,0.793349873936115,2.25791970559016,6.27138128201638e-09,1.45608947585655e-07,1.02276155420608e-07,64,"tags=46%, list=7%, signal=44%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9818564","Epigenetic regulation of gene expression by MLL3 and MLL4 complexes",34,0.803742296358221,2.25351356626932,1.34573888711326e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9841922","MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis",34,0.803742296358221,2.25351356626932,1.34573888711326e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9851695","Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes",34,0.803742296358221,2.25351356626932,1.34573888711326e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9917777","Epigenetic regulation by WDR5-containing histone modifying complexes",34,0.803742296358221,2.25351356626932,1.34573888711326e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-1912408","Pre-NOTCH Transcription and Translation",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-212300","PRC2 methylates histones and DNA",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-2299718","Condensation of Prophase Chromosomes",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-427359","SIRT1 negatively regulates rRNA expression",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-427413","NoRC negatively regulates rRNA expression",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5334118","DNA methylation",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5617472","Activation of anterior HOX genes in hindbrain development during early embryogenesis",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5619507","Activation of HOX genes during differentiation",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5625886","Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73728","RNA Polymerase I Promoter Opening",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73772","RNA Polymerase I Promoter Escape",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73854","RNA Polymerase I Promoter Clearance",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-912446","Meiotic recombination",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9616222","Transcriptional regulation of granulopoiesis",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9710421","Defective pyroptosis",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9821002","Chromatin modifications during the maternal to zygotic transition (MZT)",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9843970","Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex",32,0.806378282809856,2.22183034879448,1.27027915545833e-08,1.45608947585655e-07,1.02276155420608e-07,64,"tags=53%, list=7%, signal=51%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5693538","Homology Directed Repair",18,0.897841282671266,2.13393710625136,6.82077882646057e-09,1.45608947585655e-07,1.02276155420608e-07,46,"tags=83%, list=5%, signal=81%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-5693565","Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks",18,0.897841282671266,2.13393710625136,6.82077882646057e-09,1.45608947585655e-07,1.02276155420608e-07,46,"tags=83%, list=5%, signal=81%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-5693567","HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)",18,0.897841282671266,2.13393710625136,6.82077882646057e-09,1.45608947585655e-07,1.02276155420608e-07,46,"tags=83%, list=5%, signal=81%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-5693607","Processing of DNA double-strand break ends",18,0.897841282671266,2.13393710625136,6.82077882646057e-09,1.45608947585655e-07,1.02276155420608e-07,46,"tags=83%, list=5%, signal=81%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-212165","Epigenetic regulation of gene expression",36,0.792651936072705,2.25759980004228,1.55397892044603e-08,1.64843646266922e-07,1.15786664660684e-07,64,"tags=47%, list=7%, signal=46%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73864","RNA Polymerase I Transcription",33,0.805088779450529,2.2304581292904,2.15909893769577e-08,2.24629331787195e-07,1.5778030698546e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-211000","Gene Silencing by RNA",34,0.797486889626442,2.23597480540471,2.40218280555831e-08,2.43183139084458e-07,1.70812556103686e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-201722","Formation of the beta-catenin:TCF transactivating complex",34,0.797416781149508,2.23577823692176,2.4273363235787e-08,2.43183139084458e-07,1.70812556103686e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9764560","Regulation of CDH1 Gene Transcription",34,0.796843225855654,2.23417011620749,2.55310394729088e-08,2.46648077765066e-07,1.73246339280453e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9764725","Negative Regulation of CDH1 Gene Transcription",34,0.796843225855654,2.23417011620749,2.55310394729088e-08,2.46648077765066e-07,1.73246339280453e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5250913","Positive epigenetic regulation of rRNA expression",34,0.795224771589357,2.22963233256463,3.00809882958729e-08,2.80583011518401e-07,1.97082337110892e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5250924","B-WICH complex positively regulates rRNA expression",34,0.795224771589357,2.22963233256463,3.00809882958729e-08,2.80583011518401e-07,1.97082337110892e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-3214858","RMTs methylate histone arginines",31,0.805811204971183,2.21480557791258,3.13112741274789e-08,2.87108462762137e-07,2.01665833363424e-07,64,"tags=55%, list=7%, signal=53%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5578749","Transcriptional regulation by small RNAs",33,0.800303974861513,2.21720206789066,3.51784786535735e-08,3.17192615859721e-07,2.22797031472632e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-5693532","DNA Double-Strand Break Repair",19,0.882883095135365,2.12227676898629,3.77462067692161e-08,3.2936609455074e-07,2.31347718908098e-07,46,"tags=79%, list=5%, signal=77%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-5693606","DNA Double Strand Break Response",19,0.882883095135365,2.12227676898629,3.77462067692161e-08,3.2936609455074e-07,2.31347718908098e-07,46,"tags=79%, list=5%, signal=77%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-9909649","Regulation of PD-L1(CD274) transcription",33,0.799505325701801,2.21498945040524,3.92868449717156e-08,3.37367986185685e-07,2.36968271257967e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9842860","Regulation of endogenous retroelements",33,0.796611712281939,2.20697283939277,5.41898338826546e-08,4.51026155854094e-07,3.16802105775519e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9845323","Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)",33,0.796611712281939,2.20697283939277,5.41898338826546e-08,4.51026155854094e-07,3.16802105775519e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-9018519","Estrogen-dependent gene expression",38,0.763163655420618,2.1826977427895,5.5851387663383e-08,4.57812132210458e-07,3.2156859563766e-07,64,"tags=45%, list=7%, signal=43%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-68616","Assembly of the ORC complex at the origin of replication",33,0.796221875545151,2.20589281624395,5.72863047377387e-08,4.62565535270398e-07,3.24907400005085e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-73894","DNA Repair",26,0.837248220555246,2.19891340233874,6.33540537643282e-08,5.04037398330905e-07,3.54037359271246e-07,64,"tags=65%, list=7%, signal=63%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-1912422","Pre-NOTCH Expression and Processing",33,0.793705889002129,2.19892240157502,7.68973696130259e-08,6.02919955951406e-07,4.23492760187679e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-1500620","Meiosis",34,0.783801516113532,2.19760408009817,1.19473016245756e-07,9.23355739842197e-07,6.48567802476959e-07,64,"tags=50%, list=7%, signal=48%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-3214847","HATs acetylate histones",32,0.783995293827706,2.16015804774492,1.35810832624062e-07,1.03484028802278e-06,7.26874878833009e-07,64,"tags=50%, list=7%, signal=48%","440689/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-8936459","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",33,0.785016137256772,2.17484787971276,1.83597540018587e-07,1.37953151597299e-06,9.68987016764764e-07,64,"tags=52%, list=7%, signal=50%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-69473","G2/M DNA damage checkpoint",24,0.827870876951851,2.09895670700041,2.81732866125178e-07,2.0879106927907e-06,1.46655464558312e-06,46,"tags=62%, list=5%, signal=61%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-977225","Amyloid fiber formation",39,0.746060031548287,2.14778283841197,3.12043073845118e-07,2.28128787770552e-06,1.60238335217763e-06,68,"tags=49%, list=8%, signal=47%","3014/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/567/3339/8338/4240"
"R-HSA-1474165","Reproduction",35,0.774208132452027,2.17612949443205,3.28239022544874e-07,2.36769748262369e-06,1.66307771422736e-06,64,"tags=49%, list=7%, signal=47%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-3214815","HDACs deacetylate histones",29,0.798258131226099,2.15694508081321,4.15010625607974e-07,2.9542203743936e-06,2.07505312803987e-06,64,"tags=55%, list=7%, signal=53%","440689/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-68875","Mitotic Prophase",38,0.741349943443963,2.12030910628261,4.37122529204265e-07,3.07121153635724e-06,2.15722806620287e-06,64,"tags=45%, list=7%, signal=43%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-389948","Co-inhibition by PD-1",57,0.673913947703661,2.06052046134848,4.81686382712906e-07,3.34092734676516e-06,2.34667724911416e-06,66,"tags=32%, list=7%, signal=31%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338/3122"
"R-HSA-2990846","SUMOylation",19,0.858762204313821,2.06429490647258,5.23774773038344e-07,3.5420269026718e-06,2.48793017193213e-06,46,"tags=74%, list=5%, signal=71%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins",19,0.858762204313821,2.06429490647258,5.23774773038344e-07,3.5420269026718e-06,2.48793017193213e-06,46,"tags=74%, list=5%, signal=71%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3214841","PKMTs methylate histone lysines",27,0.799023952082329,2.10818609271502,6.1857947404895e-07,4.08111579829856e-06,2.86658780656831e-06,46,"tags=52%, list=5%, signal=51%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-3214842","HDMs demethylate histones",27,0.799023952082329,2.10818609271502,6.1857947404895e-07,4.08111579829856e-06,2.86658780656831e-06,46,"tags=52%, list=5%, signal=51%","8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313"
"R-HSA-2559580","Oxidative Stress Induced Senescence",35,0.758410352260564,2.1317253943197,1.3259552327878e-06,8.64267205949639e-06,6.07063841517306e-06,64,"tags=49%, list=7%, signal=47%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
"R-HSA-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs",52,0.692189650693221,2.07743793713736,1.45653265395632e-06,9.38076387845677e-06,6.58907629170716e-06,64,"tags=33%, list=7%, signal=32%","3014/94239/8294/8359/8360/8361/8362/8363/8364/8365/8366/8367/8368/8370/121504/554313/8338"
